source_url	title	author	book_journal	pub_date	pub_place	publisher	enumcron	pages_orig	pages_digital	new digital range	page_count	added	updated	item_type	source_id		side notes (poetry, couldn't find article, item unavailable, original pages differentiate)
https://hdl.handle.net/2027/hvd.32044090278565	Abbot Ælfric's rhythmic prose.	Gerould, Gordon Hall, 1877-	MP	1925	[Chicago	University of Chicago Press		353-366	5-18	correct	14	2022-01-25 15:02:04	2022-01-25 15:04:16	Article	hvd.32044090278565		
https://hdl.handle.net/2027/nyp.33433081683744	About Rhyme	Benton, Joel	Lippincott's monthly magazine.	1889	Philadelphia, Pa.	J.B. Lippincott Co.	v. 43 (Jan.-June 1889)	901-4	929-932	955-958	4	2018-01-23 15:04:23	2021-08-05 09:52:05	Article	nyp.33433081683744		
https://hdl.handle.net/2027/uc1.b3924132	Accent a Guiding Principle, not Merely of the Old Comic Metres, but Generally of Latin Poetry; and First of Virgil's Hexameters	Key, T. Hewitt	Transactions of the Philological Society	1874	Oxford [etc.]	Society by B. Blackwell	1873/74	35-52	45-62	correct	18	2018-01-23 15:09:51	2021-08-05 09:52:08	Article	uc1.b3924132		
https://hdl.handle.net/2027/mdp.39015026482151	Accent and Ictus in the Latin Elegiac Distich	Sturtevant, E. H.	Transactions and proceedings of the American Philological Association	1924	Cleveland, etc.	Association by the Press of Case Western Reserve University [etc.]	v.55	73-89	81-97	correct	17	2021-08-05 09:52:15	2021-08-05 09:52:15	Article	mdp.39015026482151		
https://hdl.handle.net/2027/uiug.30112106245936	Accent Collation of Caedmon's Genesis B	Stoddard, Francis H.	Modern language notes.	1886	Baltimore	Johns Hopkins Press [etc.]	v.2(1886)	165-73	93-97	correct	5	2018-01-23 15:15:13	2021-08-05 09:52:12	Article	uiug.30112106245936		
https://hdl.handle.net/2027/hvd.32044009576562	Accentual Rhythm in Latin	Greenough, J. B	Harvard studies in classical philology	1893	Cambridge, Mass. [etc.]	Harvard University Press [etc.]	v.4 (1893)	105-15	117-127	correct	11	2018-01-23 14:44:13	2023-04-25 14:35:17	Article	hvd.32044009576562		
https://hdl.handle.net/2027/nyp.33433067294433	Additional Note	Herbert, William (Dean of Manchester)	Works ... 	1842	London		v. 2	151-58	161-168	correct	8	2021-08-05 09:54:27	2021-08-05 09:54:27	Excerpt	nyp.33433067294433		
https://hdl.handle.net/2027/coo.31924065856167	Additional Observations [on "English Metre"]	Ellis, Alexander J.	Transactions of the Philological Society	1876	Oxford [etc.]	Society by B. Blackwell	1875-1876	456-469	466-479	correct	14	2021-08-05 09:51:21	2021-08-05 09:51:21	Article	coo.31924065856167		
https://hdl.handle.net/2027/uc1.ax0002627784	The Advancement and Reformation of Modern Poetry	Dennis, John, 1657-1734	Miscellaneous tracts	1727	London	author		1-199	26-224	correct	199	2022-01-05 14:06:36	2022-01-05 14:11:10	Excerpt	uc1.ax0002627784		
https://hdl.handle.net/2027/wu.89001946482	The Aeneid of Virgil	Calverley, C. S.	Literary remains of Charles Stuart Calverley : 	1885	London 	G. Bell		186-192	206-212	correct	7	2021-08-05 09:54:32	2023-03-02 13:49:51	Excerpt	wu.89001946482		
https://hdl.handle.net/2027/uc1.b3311895	The "Aeneid" of Virgil	Calverley, C. S.	Literary remains of Charles Stuart Calverley 	1892	London	Bell		186-192	210-216	correct	7	2021-08-05 09:54:30	2023-03-02 13:49:51	Excerpt	uc1.b3311895		
https://hdl.handle.net/2027/hvd.32044048963128	The Affective Value of Articulate Sounds	Roblee, Louise and M.F. Washburn	The American journal of psychology.	1912	Urbana [etc.]	University of Illinois Press [etc.]	v.23 (1912)	579-83	643-647	correct	5	2018-01-23 14:43:20	2021-08-05 09:51:31	Article	hvd.32044048963128		
https://hdl.handle.net/2027/njp.32101076199213	The Alleged Conflict of the Accents in Latin Verse	Kent, R. G	Transactions and proceedings of the American Philological Association.	1920	[Cleveland]	Association by the Press of Case Western Reserve University	vol.51 (1920)	19-29	25-35	correct	11	2018-01-23 14:56:10	2021-08-05 09:51:54	Article	njp.32101076199213		
https://hdl.handle.net/2027/coo.31924051399685	The Alliteration in Chaucer's Canterbury Tales	Lindner, Felix.	Essays on Chaucer, his words and works.	1876	London	Chaucer Society by N. Tr√ºbner	Second Series, part 3, no. 8. 	197-226	281-310	correct	30	2018-01-23 14:33:03	2021-08-05 09:54:09	Excerpt	coo.31924051399685		
https://hdl.handle.net/2027/njp.32101076472800	The Alliteration of Piers Plowman	Deakin, Mary.	The Modern language review.	1909	Belfast	Modern Humanities Research Association	vol.4 (1908-09)	478-83	520-525	correct	6	2018-01-23 14:55:49	2021-08-05 09:51:49	Article	njp.32101076472800		
https://hdl.handle.net/2027/njp.32101076472859	Alliteration of the Versions of Piers Plowman in its Bearing on their Authorship.	Day, Mabel.	The Modern language review.	1922	Belfast	Modern Humanities Research Association	vol.17 (1922)	403-409	417-423	correct	7	2018-01-23 14:55:48	2021-08-05 09:51:49	Article	njp.32101076472859		
https://hdl.handle.net/2027/nyp.33433074380688	Analogies Between English and Spanish Verse	Ker, W. P	Transactions of the Philological Society	1902	Oxford [etc.]	Society by B. Blackwell	1899-1902	113-28	123-138	125-140	16	2018-01-23 15:06:15	2021-08-05 09:52:07	Article	nyp.33433074380688		
https://hdl.handle.net/2027/hvd.32044019842491	Ane schort Treatise, conteining some revlis and cautelis to be observit and eschewit in Scottis Poesie	James, VI, King of Scotland.	The essayes of a prentise, in the divine art of poesie. Edinburgh. 1585. A counterblast to tobacco. London, 1604.	1869	London			53-69	63-79	61-77	17	2018-01-23 14:43:46	2021-08-05 09:54:12	Excerpt	hvd.32044019842491		
https://hdl.handle.net/2027/uc1.32106001559381	Anglo-Norman Versification	Vising, Johan	Anglo-Norman language & literature, 	1923	London	Oxford university press, H. Milford		79-88	83-92	correct	10	2021-01-20 11:59:25	2021-08-05 09:54:30	Excerpt	uc1.32106001559381		
https://hdl.handle.net/2027/mdp.39015024071642	Anglo-Saxon Alliterative Poetry: (A.D. 449 to A.D. 1150)	Douglas-Lithgow, R. A.	Transactions of the Royal Society of Literature of the United Kingdom.	1893	London	J. Murray	ser.2 v.15 1893	178-220	192-234	correct	43	2018-01-23 14:52:08	2021-08-05 09:51:44	Article	mdp.39015024071642		
https://hdl.handle.net/2027/hvd.hx28d7	Appendix II: Anglo-Saxon Versification	Bright, James W.	An Anglo-Saxon reader,	1891	New York	H. Holt and Company		229-240	243-254	correct	12	2018-01-23 14:38:49	2023-04-25 10:53:22	Excerpt	hvd.hx28d7		
https://hdl.handle.net/2027/uva.x002111617	Appendix; On English Meters	Arnold, Thomas	A manual of English literature, historical and critical : with an appendix on English metres	1862	London	Longman, Green, Longman, Roberts and Green		543-555	561-573	563-575	13	2018-01-23 15:15:55	2023-03-02 13:49:44	Excerpt	uva.x002111617		
https://hdl.handle.net/2027/uc1.$b161790	Appendix; On English Meters	Arnold, Thomas	A manual of English literature, historical and critical : with an appendix on English metres	1891	Boston	Ginn & Company		521-535	527-541	correct	15	2018-01-23 15:14:49	2023-03-02 13:49:44	Excerpt	uc1.$b161790		
https://hdl.handle.net/2027/uc1.$b683534	Appendix; On English Meters	Arnold, Thomas	A manual of English literature, historical and critical: with an appendix on English metres.	1889	Boston	Ginn		521-535	525-539	correct	15	2018-01-23 15:11:53	2023-03-02 13:49:44	Excerpt	uc1.$b683534		
https://hdl.handle.net/2027/nyp.33433076066723	Appendix; On English Meters	Arnold, Thomas	A manual of English literature historical and critical : with an appendix on English metres	1885	London	Longmans, Green		605-616	621-632	correct	12	2018-01-23 15:04:44	2023-03-02 13:49:44	Excerpt	nyp.33433076066723		
https://hdl.handle.net/2027/miun.ajd7522.0001.001	Appendix; On English Meters	Arnold, Thomas	A manual of English literature... 	1876	Boston	Ginn brothers		521-535	523-537	correct	15	2018-01-23 14:54:52	2023-03-02 13:49:44	Excerpt	miun.ajd7522.0001.001		
https://hdl.handle.net/2027/hvd.hxv9b7	Appendix; On English Meters	Arnold, Thomas	A manual of English literature, historical and critical. With an appendix on English metres.	1873	Boston	Ginn bros.		543-555	561-573	correct	13	2018-01-23 14:37:20	2023-04-25 10:47:45	Excerpt	hvd.hxv9b7		
https://hdl.handle.net/2027/coo.31924065856167	Appendix [to Mr. Ellis's Remarks on "English Metre"]	Mayor, Joseph B.	Transactions of the Philological Society	1876	Oxford [etc.]	Society by B. Blackwell	1875-1876	449-456	459-466	correct	8	2021-08-05 09:51:21	2021-08-05 09:51:21	Article	coo.31924065856167		
https://hdl.handle.net/2027/uc1.$b275098	The Appreciation of Poetry	Gurney, Edmund.	Tertium quid chapters on various disputed questions	1887	London	K. Paul, Trench	v. 2	191-250	203-262	correct	60	2018-01-23 15:13:31	2021-08-05 09:54:29	Excerpt	uc1.$b275098		
https://hdl.handle.net/2027/nyp.33433081676979	Arnold on Translating Homer	Spedding, James.	Fraser's magazine.	1861	London	Longmans, Green, and Co.]	v. 63 (Jan. - June 1861)	703- 14	723-734	correct	12	2018-01-23 15:04:24	2021-08-05 09:52:05	Article	nyp.33433081676979		
https://hdl.handle.net/2027/coo.31924066177589	The Art and Accomplishment of Verse	Collins, Mortimer.	London society.	1871	London	A. Andrews [etc.]	v.20 1871:July-Dec.	445-452	535-546	correct	12	2018-01-23 14:32:39	2021-08-05 09:51:20	Article	coo.31924066177589		
https://hdl.handle.net/2027/hvd.32044011432754	The Art of Measuring Verses	W[helpley], J. D.	The American Whig review.	1848	New York	Wiley and Putnam, etc.	v.7 (1848)	484-92	548-556	correct	9	2018-01-23 14:44:05	2023-04-25 14:34:32	Article	hvd.32044011432754		
https://hdl.handle.net/2027/njp.32101076384609	The Art of Translation	Storr, F.	The Journal of education.	1908	London	W. Stewart & Co.	n.s., vol.30 (1908)	139-144	93-98	91-96	6	2018-01-23 14:56:03	2021-08-05 09:51:52	Article	njp.32101076384609		
https://hdl.handle.net/2027/pst.000020068974	The Assembly of Gods: or, The Accord of Reason and Sensuality in the Fear of Death. By John Lydgate.	Triggs, Oscar L., ed.	The assembly of gods, or, The accord of reason and sensuality in the fear of death	1896	London	Early English text society by K. Paul, Trench, Tr√ºbner	no.69	xiv-xxxiv	36-56	correct	21	2018-01-23 15:09:33	2021-08-05 09:52:08	Article	pst.000020068974		
https://hdl.handle.net/2027/mdp.39015087700681	Assonance	Gosse, Edmund	The Encyclopædia britannica; a dictionary of arts, sciences, literature and general information.	1910	Cambridge, Eng.	At the University press	v. 2	786-87	864-865	correct	2	2018-01-23 14:46:25	2021-08-05 09:54:21	Excerpt	mdp.39015087700681		
https://hdl.handle.net/2027/njp.32101076403078	Attempts at Classical Metres in Quantity	Tennyson, Alfred Lord.	The Cornhill magazine.	1863	London	Smith, Elder and Company	v.8 (July-Dec 1863)	707-9	767-769	correct	3	2018-01-23 14:56:02	2021-08-05 09:51:52	Article	njp.32101076403078		
https://hdl.handle.net/2027/njp.32101075673655	The Authorship of the Old English Bede: A Study in Rhythm	Fijn van Draat, P.	Anglia.	1916	Halle a/S	M. Niemeyer	Bd.39 (1916)	319-46	345-372	correct	28	2018-01-23 14:56:22	2021-08-05 09:51:57	Article	njp.32101075673655		
https://hdl.handle.net/2027/udel.31741113248746	Author's Preface	Hopkins, Gerard Manley.	Poems of Gerard Manley Hopkins now first published : 	1918	London 	H. Milford		1-6	13-18	correct	6	2018-01-23 15:15:13	2021-08-05 09:54:32	Excerpt	udel.31741113248746		
https://hdl.handle.net/2027/hvd.hn34f5	Ballad Poetry	Child, Francis	Johnson's new universal cyclopædia	1878	New York	A.J. Johnson & Son	v.1	365-368	415-418	correct	4	2023-08-18 11:01:34	2023-08-18 11:06:23	Excerpt	hvd.hn34f5		
https://hdl.handle.net/2027/inu.30000066028642	The Bearing of the Cursus on the Text of Dante's De Vulgari Eloquentia	Toynbee, Paget	Proceedings of the British Academy.	1923	London	British Academy by G. Cumberlege, Oxford University Press	v.10	359-77	385-403	correct	19	2021-01-20 11:59:25	2021-08-05 09:52:16	Article	inu.30000066028642		
https://hdl.handle.net/2027/uc1.b3794203	Beaumont, Fletcher, and Massinger	Boyle, Robert	Englische Studien.	1886	Leipzig [etc.]	O. R. Reisland [etc.]	v.9	209-39	227-257	correct	31	2018-01-23 15:10:01	2021-08-05 09:52:10	Article	uc1.b3794203		
https://hdl.handle.net/2027/uc1.b3794204	Beaumont, Fletcher, and Massinger	Boyle, Robert	Englische Studien.	1887	Leipzig [etc.]	O. R. Reisland [etc.]	v.10	383-412	403-432	correct	30	2018-01-23 15:10:00	2021-08-05 09:52:09	Article	uc1.b3794204		
https://hdl.handle.net/2027/inu.30000099671491	Beginnings of the 'Classical' Heroic Couplet in England	Wood, Henry.	American journal of philology.	1890	Baltimore	Johns Hopkins University Press [etc.]	v.11 1890	55-79	67-91	correct	25	2018-01-23 14:44:54	2023-03-02 13:50:28	Article	inu.30000099671491		
https://hdl.handle.net/2027/hvd.hnqbsu	Ben Jonson and the Classical School	Schelling, Felix E.	Publications of the Modern Language Association of America	1898	Baltimore	The Association	v.13 (1898)	221-49	241-269	correct	29	2018-01-23 14:40:01	2021-08-05 09:51:25	Article	hvd.hnqbsu		
https://hdl.handle.net/2027/mdp.39015020696541	Beowulf 1422	Cook, Albert S.	Modern language notes.	1924	Baltimore	Johns Hopkins Press [etc.]	v.39	77-82	99-104	correct	6	2021-01-14 15:54:24	2021-08-05 09:52:14	Article	mdp.39015020696541		
https://hdl.handle.net/2027/njp.32101075672541	Beowulf and the Niebelungen Couplet	Leonard, William E.	Studies by members of the Department of English.	1918	Madison		no.2	99-152	107-160	correct	54	2018-01-23 14:56:31	2021-08-05 09:51:59	Article	njp.32101075672541		
https://hdl.handle.net/2027/mdp.39015060441675	A Bibliography of Rhythm	Ruckmich, C. A.	The American journal of psychology.	1924	Urbana [etc.]	University of Illinois Press [etc.]	v.35	407-13	435-441	433-439	7	2021-01-14 15:54:24	2021-08-05 09:52:15	Article	mdp.39015060441675		
https://hdl.handle.net/2027/hvd.32044031554363	A Bibliography of Rhythm	Ruckmich, C. A.	The American journal of psychology.	1915	Urbana [etc.]	University of Illinois Press [etc.]	v.26 (1915)	457-59	477-479	correct	3	2018-01-23 14:43:35	2021-08-05 09:51:33	Article	hvd.32044031554363		
https://hdl.handle.net/2027/hvd.32044048963185	A Bibliography of Rhythm	Ruckmich, C. A.	The American journal of psychology.	1918	Urbana [etc.]	University of Illinois Press [etc.]	v.29 (1918)	214-18	236-240	234-238	5	2018-01-23 14:43:18	2021-08-05 09:51:31	Article	hvd.32044048963185		
https://hdl.handle.net/2027/njp.32101076403300	Blank Verse	(none)	The Cornhill magazine.	1867	London	Smith, Elder and Company	v.15 (Jan-June 1867)	620-40	668-688	correct	21	2018-01-23 14:56:01	2021-08-05 09:51:52	Article	njp.32101076403300		
https://hdl.handle.net/2027/coo.31924057525382	Blank Verse	[none]	The spectator	1898	London	F.C. Westley	v.80 1898	409-410	427-428	423-424	2	2018-01-23 14:32:58	2021-08-05 09:51:22	Article	coo.31924057525382		
https://hdl.handle.net/2027/coo.31924065580551	The Borderline of Prose	Eliot, T. S.	New Statesman.	1917	London.		v.9 1917	157-159	171-173	correct	3	2018-01-23 14:32:42	2021-08-05 09:51:21	Article	coo.31924065580551		
https://hdl.handle.net/2027/mdp.39015008833884	Byron as a Prosodist	Saintsbury, George	Byron, the poet; 	1924	London	G. Routledge & sons, ltd.		89-90	115-116	correct	2	2021-01-14 15:54:25	2021-08-05 09:54:17	Excerpt	mdp.39015008833884		
https://hdl.handle.net/2027/njp.32101010945275	Cadence in English Prose	Foster, Finley M. K	The Journal of English and Germanic philology.	1917	Evanston, Ill.	Journal Pub. Co.	vol. 16 (1917)	456-62	460-466	correct	7	2018-01-23 14:59:29	2021-08-05 09:52:03	Article	njp.32101010945275		
https://hdl.handle.net/2027/njp.32101076201159	The Cadence of English Oratorical Prose	Croll, Morris W	Studies in philology.	1919	Chapel Hill, N.C.	University of North Carolina Press	vol. 16 (1919)	1-55	13-67	correct	55	2018-01-23 14:56:09	2021-08-05 09:51:54	Article	njp.32101076201159		
https://hdl.handle.net/2027/inu.30000099671632	Changes in Verse-Technic in the Sixteenth-Century English Drama	Ramsay, Robert L.	American journal of philology.	1910	Baltimore	Johns Hopkins University Press [etc.]	v.31 1910	175-202	189-216	correct	28	2018-01-23 14:44:49	2021-08-05 09:51:36	Article	inu.30000099671632		
https://hdl.handle.net/2027/yale.39002004065844	Chapter 4	Poole, R. L.	Lectures on the history of the papal chancery down to the time of Innocent III, 	1915	Cambridge [Eng.]	University press		76-97	96-117	correct	22	2018-01-23 15:18:46	2021-08-05 09:54:33	Excerpt	yale.39002004065844		
https://hdl.handle.net/2027/hvd.32044098627870	A Chapter on the Rhythms of Bacchylides	Blass, F. 	Hermathena.	1905	Dublin [etc.]	The University of Dublin [etc.].	v.13 (1904-1905)	163-77	183-197	185-199	15	2018-01-23 14:41:55	2021-08-05 09:51:27	Article	hvd.32044098627870		
https://hdl.handle.net/2027/inu.30000092253941	Charles Churchill's Treatment of the Couplet.	Beatty, J. M.	Publications of the Modern Language Association of America	1919	Baltimore	The Association	v.34 1919	60-69	70-79	correct	10	2018-01-23 14:44:55	2021-08-05 09:51:37	Article	inu.30000092253941		
https://hdl.handle.net/2027/mdp.39015060429308	Chaucer's dremes-lemes	Tatlock, J. S. P.	Modern language notes.	1905	Baltimore	Johns Hopkins Press [etc.]	v.20 1905	126	148	correct	1	2018-01-23 14:47:57	2021-08-05 09:51:40	Article	mdp.39015060429308		
https://hdl.handle.net/2027/mdp.39015060429464	Chaucer's Identical Rimes	Morton, Edward P.	Modern language notes.	1903	Baltimore	Johns Hopkins Press [etc.]	v.18 1903	73-74	107-108	101-102	2	2018-01-23 14:47:48	2021-08-05 09:51:39	Article	mdp.39015060429464		
https://hdl.handle.net/2027/uc1.b3385165	Chaucer's Use of the Octosyllabic Verse in The Book of the Duchess and The House of Fame	Shannon, Edgar F.	The Journal of English and Germanic philology.	1913	Evanston, Ill.	Journal Pub. Co.	v. 12 1913	277-94	291-308	correct	18	2018-01-23 15:10:28	2021-08-05 09:52:10	Article	uc1.b3385165		
https://hdl.handle.net/2027/uiug.30112042710548	Chaucer's Virelays	Skeat, Walter W.	The Athen¬µum.	1893	London		1893:01:00	281	295	correct	1	2018-01-23 15:15:15	2021-08-05 09:52:12	Article	uiug.30112042710548		
https://hdl.handle.net/2027/uc1.b3548551	Choriambics	Swinburne, Algernon Charles.	Poems and ballads. 	1878	London	Chatto and Windus		141-143	159-161	157-159	3	2018-01-23 15:10:10	2023-03-02 13:50:22	Excerpt	uc1.b3548551		** this is a poem
https://hdl.handle.net/2027/uc1.b3850894	Choriambics	Swinburne, Algernon Charles.	Poems & ballads, second & third series, 	1902	Portland, Me.	T. B. Mosher		108-109	128-129	correct	2	2018-01-23 15:09:58	2023-03-02 13:50:22	Excerpt	uc1.b3850894		** this is a poem
https://hdl.handle.net/2027/hvd.hnqbts	Chronology and Metrical Tests	Morton, Edward P.	Publications of the Modern Language Association of America	1910	Baltimore	The Association	v.25 (1910)	xxxix-xl	739-740	correct	2	2018-01-23 14:39:57	2021-08-05 09:51:24	Article	hvd.hnqbts		
https://hdl.handle.net/2027/mdp.39015024071824	Classical Metres in English Poetry. Essays by Divers Hands	Inge, W. R.	Essays by divers hands,	1922	London		v.2 1922	131-51	145-165	correct	21	2018-01-23 14:52:07	2021-08-05 09:51:44	Article	mdp.39015024071824		
https://hdl.handle.net/2027/hvd.32044050827351	Classical metres in English verse	Johnson Stone, William	Milton's prosody 	1901	London	Oxford		113-164	125-176	correct	52	2021-08-05 09:54:13	2021-08-05 09:54:13	Excerpt	hvd.32044050827351		
https://hdl.handle.net/2027/coo.31924065585840	Clause-Length in English Prose	Chapman, John	The Dublin review.	1916	London [etc.]	W. Spooner [etc.]	v.158 1916:Jan.-June	346-352	354-360	correct	7	2018-01-23 14:32:42	2021-08-05 09:51:21	Article	coo.31924065585840		
https://hdl.handle.net/2027/mdp.39015048893195	The College Course in English Literature, How It May Be Improved	Hart, James M.	Publications of the Modern Language Association of America.	1885	New York, N.Y. [etc.]	Modern Language Association of America.	v.1 1884/1885	84-95	96-107	correct	12	2018-01-23 14:49:29	2021-08-05 09:51:42	Article	mdp.39015048893195		
https://hdl.handle.net/2027/mdp.39015053252139	Concerning Grammatical Ictus in English Verse.	Bright, James W.	An English miscellany; presented to Dr. Furnivall in honour of his seventy-fifth birthday.	1901	Oxford	Clarendon press.		23-33	53-63	correct	11	2021-08-05 09:54:19	2021-08-05 09:54:19	Excerpt	mdp.39015053252139		
https://hdl.handle.net/2027/mdp.39015059489032	Concerning Scansion	Jacob, Cary F.	The Sewanee review.	1911	Sewanee, Tenn. [etc.]	University of the South [etc.]	v.19 1911	352-62	366-376	correct	11	2018-01-23 14:48:09	2021-08-05 09:51:41	Article	mdp.39015059489032		
https://hdl.handle.net/2027/uc1.b3385486	Confusion between *o and o in Chaucer's Rimes	Bowen, Edwin W.	Englische Studien.	1895	New York	Johnson Reprint Corp.	v.20 (1895)	341-44	359-362	correct	4	2018-01-23 15:10:26	2021-08-05 09:52:10	Article	uc1.b3385486		
https://hdl.handle.net/2027/inu.30000099671665	Contributions to the Study of Homeric Metre	Bolling, G. M	American journal of philology.	1913	Baltimore	Johns Hopkins University Press [etc.]	v.34 1913	153-71	165-183	correct	19	2018-01-23 14:44:49	2021-08-05 09:51:35	Article	inu.30000099671665		
https://hdl.handle.net/2027/mdp.39015060425942	Contributions to the Study of Homeric Metre.	Bolling, G. M	American journal of philology.	1912	Baltimore	Johns Hopkins University Press [etc.]	v.33 1912	401-25	497-519	521-545	23	2018-01-23 14:47:57	2021-08-05 09:51:40	Article	mdp.39015060425942		
https://hdl.handle.net/2027/coo.31924066146733	Correspondence on "The Vicissitudes of Blank Verse"		The London mercury.	1922	London	The Field Press, Ltd. [etc.]	v.6 1922:May-Oct.	190-192, 305-306, 423, 531	202-204, 317-318, 435, 543 	correct	7	2021-08-05 09:51:21	2021-08-05 09:51:21	Article	coo.31924066146733		
https://hdl.handle.net/2027/uc1.b2905408	Coventry Patmore's Literary Criticism	Baum, P. F. 	University of California chronicle.	1923	Berkeley, Calif.	University of California Press	v.25	244-60	272-288	292-308	17	2021-01-20 11:59:26	2021-08-05 09:52:17	Article	uc1.b2905408		
https://hdl.handle.net/2027/hvd.32044010335081	The Cynewulf Question from a Metrical Point of View	Mather, Frank J.	Modern language notes.	1892	Baltimore	Johns Hopkins Press [etc.]	v.7 (1892)	97-107	109-119	correct	11	2018-01-23 14:44:09	2021-08-05 09:51:34	Article	hvd.32044010335081		
https://hdl.handle.net/2027/coo.31924057525861	Dactylic' Verse in English	Omond, Thomas Stewart	The spectator	1922	London	F.C. Westley	v.129 1922	635	647	correct	1	2018-01-23 14:32:49	2021-08-05 09:51:22	Article	coo.31924057525861		
https://hdl.handle.net/2027/njp.32101076201167	Dante's Verse	Grandgent, C. H	Studies in philology.	1920	Chapel Hill, N.C.	University of North Carolina Press	vol. 17 (1920)	1-18	11-28	correct	18	2018-01-23 14:56:08	2021-08-05 09:51:53	Article	njp.32101076201167		
https://hdl.handle.net/2027/hvd.32044014419220	A Defence of Poetry [1821]	Shelley, Percy Bysshe	Essays, letters from abroad, translations and fragments, 	1821	London	Edward Moxon	v.1	1-57	41-97	correct	57	2018-01-23 14:43:57	2021-08-05 09:54:11	Excerpt	hvd.32044014419220		
https://hdl.handle.net/2027/mdp.39015053262393	The Definition of Poetry. 	Mackail, J[ohn] W[illiam]	Lectures on poetry, 	1911	London	Longmans, Green and Co.		1-22	21-42	correct	22	2018-01-23 14:48:53	2021-08-05 09:54:19	Excerpt	mdp.39015053262393		
https://hdl.handle.net/2027/mdp.39015060429746	The Development of Blank Verse: A Study of Surrey	Emerson, O. F.	Modern language notes.	1889	Baltimore	Johns Hopkins Press [etc.]	v.4 1889	466-472	303-306	correct	4	2018-01-23 14:47:41	2021-08-05 09:51:38	Article	mdp.39015060429746		
https://hdl.handle.net/2027/uc1.b2972967	The Development of English Metres	Larminie, William.	The contemporary review	1894	London	A. Strahan	v.66	717-36	727-746	correct	20	2018-01-23 15:11:01	2021-08-05 09:52:11	Article	uc1.b2972967		
https://hdl.handle.net/2027/umn.31951000742933f	Dialogue on English Hexameters	Whewell, W.	Fraser's magazine.	1847	London	J. Fraser; [etc., etc.	v.36 (1847)	665-70	673-678	correct	6	2018-01-23 15:15:28	2021-08-05 09:52:13	Article	umn.31951000742933f		
https://hdl.handle.net/2027/hvd.hwqu51	A Dictionary of Reduplicated Words in the English Language	Wheatley, Henry B	Transactions of the Philological Society 	1865	Oxford [etc.]	Society by B. Blackwell		1-104	327-430	correct	104	2018-01-23 14:38:56	2021-08-05 09:54:15	Excerpt	hvd.hwqu51		
https://hdl.handle.net/2027/mdp.39015060425751	The Doctrine of the Caesura, a Philological Ghost	Sturtevant, E. H.	American journal of philology.	1924	Baltimore	Johns Hopkins University Press [etc.]	v.45	329-50	347-368	correct	22	2021-01-14 15:54:25	2021-08-05 09:52:16	Article	mdp.39015060425751		
https://hdl.handle.net/2027/uiuo.ark:/13960/t4qk01n82	Dr. Guest on Rhythm	Jenkin, Fleeming.	Saturday review of politics, literature, science and art.	1883	London	John W. Parker and Son	v.55(1883)	248-49	256-257	correct	2	2018-01-23 15:15:19	2021-08-05 09:52:12	Article	uiuo.ark:/13960/t4qk01n82		
https://hdl.handle.net/2027/njp.32101063578718	Dr. Patterson on Rhythm	Monroe, Harriet	Poetry.	1918	Chicago	Harriet Monroe	vol.12 (1918)	30-36	48-54	correct	7	2018-01-23 14:58:42	2021-08-05 09:52:01	Article	njp.32101063578718		
https://hdl.handle.net/2027/mdp.39015009286215	The Earliest Forms of Hebrew Verse	Albright, William F	The Journal of the Palestine Oriental Society.	1922	Jerusalem	The Palestine Oriental Society.	v.2 1922	69-86	81-100	correct	20	2018-01-23 14:53:30	2021-08-05 09:51:45	Article	mdp.39015009286215		
https://hdl.handle.net/2027/nyp.33433082488895	Early-English Alliterative Poetry: (A.D. 1150 to A.D. 1550)	Douglas-Lithgow, R. A.	Transactions of the Royal Society of Literature of the United Kingdom.	1894	London	J. Murray	ser. 2, v. 16	99-134	111-146	117-152	36	2018-01-23 15:03:12	2021-08-05 09:52:04	Article	nyp.33433082488895		
https://hdl.handle.net/2027/hvd.32044098628217	Early Latin Prosody	Greenough, J. B.	Harvard studies in classical philology	1894	Cambridge, Mass. [etc.]	Harvard University Press [etc.]	v.5 (1894)	57-71	67-81	correct	15	2018-01-23 14:41:54	2021-08-05 09:51:27	Article	hvd.32044098628217		
https://hdl.handle.net/2027/hvd.32044043851013	An Eighteeth Century Essayist on Poetry and Music	Flood, W. H.	The Musical quarterly.	1916	New York [etc.]	G. Schirmer.	v.2 (1916)	191-98	233-246	correct	14	2018-01-23 14:43:23	2023-04-25 14:21:00	Article	hvd.32044043851013		
https://hdl.handle.net/2027/njp.32101076199171	Elision and Hiatus in Latin Prose and Verse	Sturtevant, E. H., and R. G. Kent	Transactions and proceedings of the American Philological Association.	1915	[Cleveland]	Association by the Press of Case Western Reserve University	vol.46 (1915)	129-55	137-163	correct	27	2018-01-23 14:56:11	2021-08-05 09:51:54	Article	njp.32101076199171		
https://hdl.handle.net/2027/mdp.39015060426742	The Elizabethan Hexametrists.	Holowell, B. M.	Philological quarterly.	1924	[Iowa City]	University of Iowa	v.3	51-57	63-69	correct	7	2021-01-14 15:54:23	2021-08-05 09:52:14	Article	mdp.39015060426742		
https://hdl.handle.net/2027/nyp.33433082488911	English Alliteration from Chaucer to Milton	Douglas-Lithgow, R. A.	Transactions of the Royal Society of Literature of the United Kingdom.	1895	London	J. Murray	ser. 2, v. 18	115-50	125-160	correct	36	2018-01-23 15:03:11	2021-08-05 09:52:03	Article	nyp.33433082488911		
